text,label
inere po GMA TV NUMBER please lang,0
USERNAME yung nabasa blanko matic kay roxas tapos pag si duterte kay roxas ewan lang,0
jusko binay isip bata inaaway nanaman si roxas palibhasa totoong magna pwe very wrong binay pili pinas debates NUMBER,1
siguro nagboo LP sinulog kasi talo si mar roxas go binay binayforpresident nog nog sinunog URL,1
process of elimination I not voting for binay,0
USERNAME USERNAME USERNAME kndly investigate on this which happens in tamparan LDS they shed duterte roxas printed on receipt,0
nag SONA ba si binay kanina,0
RT USERNAME you know how much makati biz club hates binay s office,
he polled lower than DOTC 61 9 binay 76 3 NUMBER,
h …,0
SI MAR kasi si duterte si poe si binay rin si santiago,0
NAG DECLAIM SI BINAY,0
RT USERNAME NUMBER hakot awards DARREN,
NUMBER two days to MAJ asty,
NUMBER VP binay,
NUMBER alma moreno,
NUMBER finding dory,
NUMBER 11 TIME PHT trndnl htt …,0
pwede lang akong bumoto poe cayetano iboboto hoho animo aflame,0
hoy mananalo yang si palengke boy ewan lang GOOD LUCK inyo DUTERTE TILL THE END SAYANG POE URL,1
ayaw mukha roxas katabi mukha duterte HAHAHAH,0
roxas to poe grabe kau hinde kayo nahiya magsa NUMBER nib pwersa kayo ky duterte kakaiyak grabe sobra naaawa mayor,1
santiago or duterte hmmm they re both good,0
tara pagbabago hatid VP binay,
SC adik,0
bobo si daniel kasi pinili nya si mar roxas lul mas bobo kayo kasi pinili nyo d NUMBER mamamatay taooo,1
siguraduhin niyo lang si mayor duterte panalo paggising pag si roxas yan babatuhin si korina sandugong tsinelas,1
A validation of DAANG matuwid contrary to claims of critics binay has a higher NO or SMALL TRUST compared to P noy URL,0
si duterte si poe survey malaking kalokohan only binay UN asa senior citizen,1
mar roxas NUMBER k mo kapalit anim taon kagaguhan palasyo nfw URL,0
@miriamlines grabe naman kay pareng binay point,0
daming commercial BINAY daming nakurakot ah :),1
muntik mkuha yung tshirt binay huahua,0
kayo binay depensa paulit ulit lang naninira etc fact remains there are questions you both need to address,0
boy abunda kaibigan usap mar roxas sen poe mag usap,0
nasa momentum handa makinarya silent majority roxas robredo INANG BAYAN URL,0
USERNAME USERNAME definitely NOT you NOT binay NOT duterte no trapo,1
dear binay umuulan naman alam mo mo ha hahahah,0
honasan umano y farm binay batangas di natatanong DZMM tele ba halalan NUMBER,0
binay yan,0
mar roxas pls shut up thank you,1
si roxas ayaw di lang kasi boo abutin GO VP BINAY binayforpresident nog nog sinunog onlybinay URL,1
NUMBER debates rogelio rin damit binay si poe yung puti rin last focus issues wag personal life pili pinas debates NUMBER,0
meanwhile ombudsman upholds charges against VP binay and mayor binay do we really want another president who is untrustworthy,1
pwede bang duterte santiago nalang wag yan si cayetano,0
hahha wala kang maloloko diyan binay URL,1
f ck you binay,1
checking out some videos from last night s debate,
binay was an embarrassment I have developed a strong ... URL,1
kang si mar roxas papogi papogi harap camera wala camera wala galing mo eh,0
imo to vote for binay is to vote for corruption,1
USERNAME pag si mar roxas naman mapupunta tuwid daan di mo alam papunta oha ryhme hahaha,1
magkapareho buhay gugustuhin magkapareho buhay magpapatulong kakaiba binay,1
srsly mar roxas have you been watching the news lately pinaglalaban palang kontra bando eh tsktsk you ... URL,1
puro kayo sandro marcos hndi nalang kayo anak binay,0
USERNAME pupunuin nya lang pandaraya kay mar roxas,
VOTED BINAY PLS COUNT,
only B NUMBER NAY presidente halalan NUMBER,1
disgusted by the sponsored content I m seeing on fb against grace poe really debate her on issues not propaganda,1
di bagay kay mar magmura yung rally rally galit kay GMA si binay now friends w GMA URL,0
vice president jejomar binay s and other candidates motorcade to start in a few,0
dami haters fafa mar roxas ah,0
I VOTE ROXAS halalan NUMBER mar daang matuwid RORO RISING lord we lift everything to you,0
that debate was heated but in the end we have one goal in common to help binay become the president in NUMBER binay NUMBER USERNAME,0
number NUMBER si poe mas okay atleast si mar,
PH VOTE DUTERTE,0
DAILY TRIBUNE headlines tuesday NUMBER 16 binay keeps SWS poll lead marcos gains ties with chiz in VP ... URL,0
mahahati votes kay santiago duterte tsk,0
ba pwedeng duterte for president then santiago for vice or vice versa ... goshhh,0
kay binay ... pera syempre ... :),
the sweetest ylona garcia URL,0
toni katangian niyo t kayong big winner binay nognog pandak laki hirap,0
dear binay why are you even on that debate you wasted NUMBER minute of my life,1
if mar feels that strongly about not letting duterte win why doesn t he make the ultimate sacrifice again atras roxas,1
gaganda buhay kay binay MTV stars taylor swift,0
only binay lalala,1
USERNAME USERNAME USERNAME DUTERT TO BINAY MAGNANAKAW OI KELAN LANG DYAN RILES MAYAPIS TUMATAI URL,1
USERNAME SOBRANG DAMING LIBRE TAPOS AALISIN TAX NUMBER k below STFU don t us binay pls,1
toni katangian niyo t kayong big winner binay nognog pandak laki hirap,0
VP binay presents NUMBER of s senatorial line up kiram langit monta ño pilipino USERNAME URL,0
USERNAME haha yeah some people say that I don t why but I haven t said anything about grace poe norzagaray bulacan is my hometown,0
palasyo binay camp namumulitika kaso,
binigyang diin malacanang batay ebidensya ... URL,0
roxas trillanes magtago kayo uunahin kayo digong,1
how come binay poe and roxas have higher points than MDS what s wrong people what s wrong TELL ME TANGINA NIYO,1
hacienda meron kaming properties ekta ektarya lang yun naman hasyenda namana lang ‘ yun binay URL,1
TV NUMBER news aksyon poe raw ipagpapalit chiz kay binay URL,0
SHAME ON YOU @ayeemacaraig NUMBER rd and NUMBER th year students of cavite state univ were required to watch binay speech classes suspended phvote,1
mar roxas leni robredo i voted,0
duterte announces alliance with cavite s jonvic remulla GMA news URL cavite news,0
puro salita gawa yan si mar roxas no to mar roxas no to LP,1
honasan belies crowd sinulog booed binay URL via USERNAME,0
when freaking binay admitted his sin lol URL,0
USERNAME si noynoy si boy sisi pano pag si mar roxas upo bahala kayo buhay nyo boywalampake stupid,1
yan si binay URL,0
roxas just pushed the panic button but is it too little too late to stop duterte PH vote halalan NUMBER,0
DUTERTE POE SANTIAGO,
PAG NANALO TATLONG TO EWAN NALANG RIP PHILIPPINES,1
I don t think binay s self degrading tv commercials will be effective to the people parang paawa yung dating eh nognog pandak,1
duterte is giving us manyaks a bad name :(,0
nasusuya pag nakikita akong binay newsfeed hays,1
ayaw mo kay duterte si grace poe ba iboboto mong presidente si binay si mar roxas eto panoorin mo ... URL,0
P ta mar roxas URL,1
malapit eleksyon daming nagtatransform hi vp binay :),1
PAG YANG SI MAR ROXAS NANALO DINAYA election NUMBER halalan results,1
super obvious pinapatamaan roxas si binay tv ad lol childish presidentiables pilipinas :(,1
pinipilit mo roxas to poe ... ayaw nyo pong manalo si DUTERTE ...,
duterte till the end,
ayaw DILAW,1
BURN BINAY ... OOOPS YOU RE ALREADY BURNED URL,1
basta grace is def not on my list anymore bilis bumaligtad ate duterte over querubin as crime czar integrity mo ateng,1
NIRERESPETO PARIN KITA TAO MAR ROXAS KADIRI TANGINAMO BOBO HAHAHA URL,1
day NUMBER VP binay hits P noy s conditional cash transfer program cites ADB study saying NUMBER percent of … URL,0
bobo binay grabe,1
pathetic move mar roxas ayaw DILAW,1
magji gym chickenjoy kagabi,
tapos pi pickup calamansi pie mamaya kasi pinakita USERNAME,
kasalanan binay,1
USERNAME USERNAME N ba honasan tumakbo biang tandem binay n akusado maraming katiwalian,0
USERNAME pnasabe kay lolo binay otw si mcdo hihihi,0
VP binay I will not concede,
read here to know his reason URL,0
binay or duterte — pwede or URL,0
RT USERNAME binay ad nog nog pilipinong bilad araw,
me ABA WAG MO DINADAMAY DYAN,1
TOP STORIES binay bucks VAT hike from NUMBER to NUMBER URL via journal online,0
naku duterte pinasaya mo lang si binay pagtakbo mo tsk tsk mahahati lang bot niyo santiago,1
ninyong mapanuod story nina mar roxas duterte etc hala mag sibayad kayo maka bash kayo MMK ina,1
mayor duterte is a threat for mar roxas because when digong won as the new president of the philippines mar will be in jail ayaw DILAW,1
nakakasawa ad mar roxas,1
poe unprepared reading foundling narrative duterte missed on marcos history binay promised the heavens URL,0
binay to provide assistance for the poor,
only binay priority NUMBER ps,0
puro lang kau paninira alam nyo kasing npakalakas VP binay dba only binay,0
political ad kay binay libu libong kabataan napag aral maraming matanda buhay prinsesa,
pera mo wow,1
repost from my fb acct VAT lang alisin binay damay ... IF ELSE syntax error,0
magtulong tulong sana magkaisa taumbayan upang makasuhan maipakulong binay nagnakaw ... URL,1
binay and roxas are trying to be a COMEDIANS :( bat di kayo nag funny one,
pili pinas debates NUMBER,0
tangina patakbuhin niyo si grace poe si binay lang mananalo,1
LET THE PEOPLE DECIDE ayg pag apil2 pnoy ug mar roxas kay di mo people animals mo gets chos hahaha,0
USERNAME USERNAME agree aligning yourself not only with binay but also with poe says a lot about your flawed character ...,0
USERNAME matalino publicist binay clap clap ipagpatuloy yan,0
USERNAME RT @mauro gia UPLB students council denies VP binay was heckled in forum it was NUMBER of bias ABSCBN highly anti binay reporting,1
familiar faces endoring binay common corruption ewan nalang magpapaloko URL,1
you voted for duterte but your vote is credited to roxas phenomenon explained by ateneo IT ... URL,0
wag magsalita binay pls,1
makaulit political ad binay why is it shown several times,0
why not diba maiiwan kay poe poe for president leni is my VP robredo URL,0
binay visits LP mayor in ñaque accuses LP of vote buying URL URL,0
eto nanaman commercial binay,
my choice my phone LOISHUA,1
still praying for mar roxas eleksyon NUMBER ALDU bin ITALY day NUMBER tama URL,0
USERNAME meron akong kakilala talagang maka binay lang mas matanda pinatulan hahaha,0
LISTEN binay touts experience competence twits palpak rivals URL URL,1
mar roxas ya,1
I wanna be your rody duterte in this world full of mar roxas LOL ayaw DILAW,1
it s the batteries of lawyer of the binay s against the ombudsman oh my phil justice system seems so topsy turvy,1
binay bares NUMBER guest bets URL,0
sayang d talaga maka habol si santiago ok nalng si duterte kay roxas URL,0
USERNAME kumusta po si mar roxas ma korina sige politika biasabscbn,1
ba naman yan mar roxas umay ha,1
not awkward all ‘ roxas ’ fan thrilled to meet binay URL only binay URL,0
and manila wants poe and binay consistent it indicates manila is not totally an opposition after all poe votes halalan NUMBER,0
si binay dn mayor makati di yan suspended wohooo,0
naka NUMBER million something si duterte NUMBER k kay poe roxas si miriam p nasa baba NUMBER k lang anong nangyari pinas,1
mar roxas campaign poster drama trabaho lang well in real life trabaho drama lang tuwad daan DUTERTE TILL THE END,1
seriously mar roxas URL,1
nog nog pandak laki hirap yan si binay hahaha,1
going to pampanga today and getting ready for the NUMBER rd and last COMELEC presidential debate pili pinas debates NUMBER POE NUMBER,0
duterte fanatics in trying to spin his rape joke argue that binay grace and mar allied with convicted rapist romeo jalosjos 1 2,1
USERNAME and tagal rin nung mamatay anak miriam eh si ms leni robredo she did not blame god naman nangyari husband nya,1
I will vote for VP B inay bcos he is not a son of roxas aquino marcos or poe he is a son of the people BINAY IS COMING only B NUMBER NAY believe,0
parang bagay si binay marcos naisip lang ... kampanya lang no to binay no to marcos nakakatakot ahhh lakas nyan,1
@paulelli stop meddling with INC – binay tells DOJ URL philippine news URL ha,1
USERNAME who knows what the next shtick a miriam santiago can come up with nevertheless I never really buy her gimmicks,1
duterte dati nagpa hostage in exchange for a child victim magpapa hostage si mar roxas bibilib USERNAME,1
no negative ad will make me vote for mar roxas duterte till the end,0
the heck only binay ad is of his projects are funded by PEOPLE s MONEY so he s not the one helping,1
binay you are so damn pathetic,1
binay nakakahiya malapit matapos NUMBER taon ngunit imbes mawala mabawasan man lang mas lalo pang dumami mahihirap PH vote,1
no senator yet present here the resumption of the corruption allegations vs VP binay URL,0
ISAMA SI BINAY HAHAHA,
ALDUB fixed marriage URL,0
iwanan mar bayan solid mar roxas leni robredo,0
pangulo si mar roxas tagapagligtas repost this magkakaroon sobre ... URL,1
so sad mas mataas si binay roxas kay miriam,0
sinampahan kaso si duterte wtf either roxas poe or binay lang pakana nyan,1
wag poe DU NUMBER,0
MONG MANDAYA MAR ROXAS halalan NUMBER,1
daw tularan kabataan si duterte roxas sainyong yung wag tularan,0
lapid sotto revilla binay villar estrada are still in the senate please alma moreno notnow never,0
mukhang dikit labanan magkakagulo talaga roxas dumidikit kay duterte partial results pati si robredo desisyon bayan NUMBER,0
I really hate binay but one platform stood out from him according to him he will reduce req permits in setting up a business,0
ugh another annoying from VP binay,1
tangnamwaa binay mong gago tanga pilipino pagbuhulin kayo mar roxas e,1
RT USERNAME rep binay after all the name calling nognog pandak ba napaaral ba napagamot ba nagawa …,0
USERNAME USERNAME alam kaninong ideya nega ads binay sanay si puno diyan no to binay NUMBER,1
pe ña denies evicting abby binay from makati field office URL,0
RT USERNAME grace poe misunderstood this or was that her ignorance showing URL,1
RT USERNAME nakakairita yung comercial nung kay binay litse,1
can we all stop accusing mar roxas of elitism by nature of our pol system aren t all candidates elitists,1
USERNAME USERNAME sige ipagtanggol mo yang singit binay,1
poe roxas binay hit duterte rape is a serious crime not a joke URL PH vote duterte,1
it s obvious that duterte will win but i not losing hope for grace poe haha same with leni robredo not far from marcos votes,0
subrang tawanan puregold sinita tuloy binay :D :D hahaha laftrip hotdog more,1
WALA TAYONG MAAASAHAN DIYAN KAY MAR ROXAS DUTERTE ayaw DILAW,1
nag quote kay batman gumamit kay emilio aguinaldo puro pakitang tao si VP binay filipino forever yan totohanan only binay BFF,0
binay wealth highest jump when he became NUMBER VP URL,0
badtrip talaga tong commercial binay buset,1
pagbabago bayan boto ibibigay kay VP binay sya lang karapat umupo only binay in makati san,0
MAR ROXAS DAKILANG BOBO halalan NUMBER URL,1
RT USERNAME pulse binay despite gains in approval and trust rating still has the HIGHEST DISAPPROVAL AND DISTRUST RATINGS MALIW …,1
RT USERNAME investors wary of a binay win –EIU inquirer news URL,0
nabuking nang kawatan binay AMLC report is a serious accusation with international repercussions URL,1
ba t di lang kasi ganito,
duterte president,
miriam vice president,
grace senate president,
pili pinas debates NUMBER,0
nakakaumay yang nognog ad binay ha,1
NEWS lawyer asks SC to remove binay URL via manila standard,0
A paid journalist inquirer ’ s brazen hatchet job vs binay a disgrace to journalism the manila times online URL,0
kainis tong si mar roxas desperado manalo eh,1
IN THE NEWS mar roxas denies hand in anti binay ads,
URL vote PH NUMBER URL,0
puro valentines binay amp,0
duterte defensor AF hirap pumili,0
bagito public service pambato leni roxas robredo NUMBER photo from USERNAME on twitter URL,0
solid talaga kay binay taga batangas,0
si mar roxas NUMBER nd mamaya aabante yan ikaunang pwesto dayaang DILAW,1
confirm daw po tinanong si binay kanina inindorso daw ba ampatuan wala daw gago ... URL,1
TUMATAAS VOTES KAY MAR ROXAS AH NAKO MAR,1
sigurado goldilocks cake binay for his birthday,0
USERNAME so let s say mar or binay won as the president BBM won t be your VP,0
tv NUMBER aksyon poe binay pantay unang puwesto pagka presidente survey pilipino,0
everytime lang pinapalabas yung ad binay tanginaaa napapa YUCK isaaa pota talaga,1
KANG ALAMAT MAR ROXAS :D URL,0
go mar roxas can t stop laughing over this URL,1
yung feeling natatakot kang matulog baka kase pag gising mo biglang si mar roxas nanalo,1
PPCRV presidential candidate results PARTIAL as of TIME NUMBER DUTERTE NUMBER 084 173 NUMBER POE NUMBER 938 878 NUMBER ROXAS ... URL,0
tibay apog dinamay name dyos ndi daw xa nag kickback ... I hate you binay ... URL,1
wag magsawa hndi mag sasawa si VP binay,
only B NUMBER NAY,
only binay winner,0
kavouge naman yung commercial binay hahaha only binay pamore,1
naaawa kay binay pinaggagagawa nya buhay naranasan ring desperado bitay sakin ina,1
kausap taxi driver iboboto nya mar roxas daw tapos siniraan si duterte tahimik lang hahahaha matanda e,1
GO VP binay sagot pagbabago kaginhawaan pilipinas,
only binay UN asa ilocos,0
poe leading binay roxas santiago tumaas pulse asia survey URL,0
RT USERNAME crazy miriam over duterte,1
USERNAME I think I saw him shook hands with du NUMBER and poe MDS and binay too far,0
DAILY TRIBUNE headlines saturday NUMBER 15,
SC erred in abandoning condonation in binay case,
agreement not ... URL,0
pinatay yung chairman movement against dynasties si binay to jusko pi,1
RT USERNAME in between two gentlemen daniel DJ padilla and mar roxas posted by mike planas on facebook URL,0
mar roxas we will be victorious me tignan natin wag kalang mandaya so shut up nalang,1
idk why but i have this strong urge to break our tv whenever binay s commercial advertisement appear PUCHA,1
congratulations gardo versoza you just made it to my shit list NUMBER binay NUMBER tirso cruz III NUMBER gardo versoza mmk,1
yung nababayaran mar roxas iboto nakakababa tingin nababayaran pala pagkatao niyo duterte till the end halalan NUMBER DU NUMBER,0
limlingan tells CA VP binay dummy firms were originally owned by mercado read URL URL,0
puro binay kasawa,1
USERNAME DUTERTE KAPAYAPAAN PILIPINAS MAR ROXAS magagawa yan mindanao duterte buong pilipinas,0
WAG KAYONG MANOOD MINIONS PUTANGINA BIASED LP YUN BAYARAN MAR ROXAS,1
senate probe findings plunder in the sun binay and son URL URL,0
WAG LANG SI MAR ROXAS dot,
election NUMBER halalan NUMBER URL,0
nang prof dati pol sci BINAY and POE lang daw yan huli ayaw man maniwala sakanya political analyst yun eh,0
on a positive note mar roxas will relieve himself from the stress of the demands of people who seem to be ungrateful for his sacrifices,0
mar roxas is making me sick are you that desperate I dont wanna post anything against you but you re really getting on my nerves,1
USERNAME USERNAME USERNAME you cant deny the fact that mar roxas cant answer this allegations because they are all true,0
RT USERNAME nakakasuka talaga yang ad binay ... kahanay nung sardinas bleach,1
USERNAME USERNAME ngayong AD si binay jollibee ... kutsara tinidor nagkakamay haha,1
that only binay ad talagang nag iisa lang binay nakakatakot pagdumami juskopo,1
binay also boasts before barangay capts in palompon that NUMBER bgys in makati receive P NUMBER M P300M budget when he was mayor vote PH NUMBER,0
okay binay PBB the big night,0
USERNAME USERNAME grace poe USERNAME should show her independence here &not allow association w roxas LP to drag her down,0
SC asked to oust binay as BSP president URL via tempo,0
can we now criticize binay because of his corruption charges very trapo moves and his obvious thirst for power and not his skin color,1
ulul mar roxas san pag uusap pabebe animal,1
misleading nitong new infomercial binay ha so tax kukuha pondo magdodonate ba sya kaban nya,1
VP binay says allegations would backfire to accusers URL via GMA news,0
NUMBER nd IV insertion due to kalikutan pagtulog :/ kasalanan PNOY to eh BINAY :/ SLU … URL,1
everytime binay say these things I automatically think of what he s done the past six years as VP parang wala URL,1
kapal mukha binay no construction workers OF ws do not steal like VP only binay has NUMBER bank accounts w explanation politicsph,1
raw nagpapaaral nagpapagamot si binay raw talaga ... pera mo ba ginagamit,0
roxas more nyo lang talagang corruption pilipinas fuck you taong boboto kay roxas binay,1
binay is the top spender for tv ads with more than half a billion pesos spent he said it came from friends there s cronyism in the making,1
PURO KASIRAAN DUTERTE BUSET PO,1
LOOK binay sign ala hollywood rises on banaue rice terraces URL URL via ABS CBN news,0
puro du NUMBER meriam newsfeed binay roxas poe elbow ba hahaa,0
patunayan wala pagkakamali harapin punto por punto binay family no one is above the law,0
langya talaga matanggap mas mataas votes roxas binay kay MDS,1
eh nman iendorse dj si mar eh di iendorse mo si binay daming satsat haha respect DJP decision for mar roxas,1
the struggle of making binay a positive editorial cartoon is real ... DU NUMBER rin go sis miriam bayan,1
let us think beyond NUMBER for continued progress and stability switchto mar better yet roxas robredo URL,0
nakakatawa yung interview korina sanchez liwanag kadiliman labanan roxas duterte yung evil,1
USERNAME USERNAME si binay pagkamayin mo,
di magtataka yung tao eh the one of us mentality,1
ganyan si binay pangakog napapako only binay nangabak ilocos URL,0
I hate bully mar roxas on wanted president wehehehe yung totoo pwero biro po say N oto ABSCBN,1
USERNAME so don t judge mar roxas if u didn t know the story of his life,0
go disqualification case for sen grace poe ... halalan NUMBER binayforpresident binay NUMBER URL,0
DUTERTE MARCOS SANTIAGO MARCOS wag lang san manalo si only binay tangina pag yan nanalo dinaya hayop duterte NUMBER miriam NUMBER,0
i dont trust jejomar binay stress in NUMBER words,1
NUMBER hakot awards DARREN,
NUMBER two days to MAJ asty,
NUMBER VP binay,
NUMBER alma moreno,
NUMBER finding dory,
NUMBER 11 TIME PHT trndnl URL,0
nov NUMBER on probinsyano saw tv ads of mar roxas francis tolentino jojo binay grace poe epalwatch,0
si binay si roxas si poe download your free ebook URL,0
USERNAME USERNAME im not hugot mar roxas for president,0
RT USERNAME president putin of russia no entourage VS our VP and BSP president tangna talaga si binay pabebe URL,1
roxas next to duterte nah u dont even deserve that spot,1
RT USERNAME mar roxas to face enrile grilling when mamasapano probe reopens URL USERNAME SAF NUMBER https :/ t c…,1
du NUMBER then santiago rank du NUMBER then roxas ugh,1
nagflash yung commercial binay linyang pinatunayan nognog ... etc,
ate M pinatunayan nognog mas maitim sakin,1
negro man kita susuportahan binay,1
binay s TVC is all about what he have done to makati eh buong bansa wala diba VP wag puro makati bina brag mo,0
please if not duterte please santiago or poe lang po,0
ETO TALAGA C BINAY URL,0
MAR ROXAS,0
si USERNAME sinusuportahan simple dala MAR plataporma buong bansa roxas,0
president duterte vice president marcos secretary santiago cleaners roxas binay robredo halalan NUMBER election NUMBER,0
burn roxas baka kakulay mo si binay pili pinas debate NUMBER,0
hi rep USERNAME loook this dehado si VP binay URL,0
NAKAKAINIS GRACE POE,1
nandito naman ad binay kainis,1
VP binay backs K to NUMBER with budget hike URL via DZRH news,0
this tanimbala fiasco aside from destroying USERNAME eventually USERNAME is giving binay a hell of a break from the headlines,0
kay binay,0
hoy binay mahiya naman kulay balat mo dpat sumali sali president election nkkahiya kalang ... gmanewstv,1
yung totoo kay pacquiao pagsuporta kay binay whatthefuck,1
BREAKING USERNAME calls on sen grace poe to meet w him for unity against looming dictatorship vote PH NUMBER,1
binay nixes VAT hike URL,0
that NUMBER M partial counted votes for DU NUMBER vs poe s NUMBER M and roxas NUMBER M,0
yung tv ads kay binay pwe,1
kay binay oo binay paulit ulit e,1
in a way yung charmlessness mar roxas yung charm n ya eh or not,0
USERNAME whether they check or not least pumayag si VP binay icheck yung accounts nya only binay in makati san,0
i want to be your miriam in this world full of mar roxas MIRIA mfor PRESIDENT,0
BINAY ba URL,0
so anak mar pala itong si DJP won t be surprised if nese iye ne eng lehet will be mar roxas campaign jingle no to mar roxas no to LP,1
vetoing the php NUMBER K increase for SSS pensioners means ZERO chance for mar roxas to become a president,0
political ad on respect not a response to duterte ’ s rape remark poe clarifies ILIGAN CITY – S ... URL via GMA news,0
USERNAME USERNAME guys payag ba kau dto papatayin yang c binay URL,0
when people ask me who my president is and i answered miriam ...,
roxas binay fans good choice huh,
du NUMBER fans wag jan matatalo lang yan,0
RT USERNAME dont bash DJ for supporting mar roxas thats his decision so let it be,
PSY pagyanig,0
pucha si roxas nasa NUMBER nd place man lang si miriam salamat miriam eleksyon NUMBER,1
binay,0
good to know i m not the only one who cringes with every binay ad or interview,0
RT TV patrol PANOORIN kontrobersiyang kinasangkutan VP binay URL halalan NUMBER URL,0
USERNAME USERNAME the moment she accepted mar roxas offer I lost my respect to her because she sold herself out to the yellow demons,0
binay next admin should push for revised individual tax and corporate rates PH biz con via USERNAME URL,0
NAG VOTE BUY SI SEN MIRIAM OVER NEGRONG BINAY PUTANG INANG ROXAS sya NUMBER th rank,
eleksyon NUMBER,1
dami issue kay grace poe halatang ayaw patakbuhin eh,0
kay binay parin no matter what hahaha,0
USERNAME rotten to the core binay,1
sayang naman binasa manlang VP binay yung victory speech nya hehe ganyan makati si binay totoong VP binay is real VP,0
wala kayong karapatang siraan si mar roxas nyo alam nagawa bayan wala kayong ... URL,0
MALAYA headlines tuesday NUMBER 16,
binay still leads duterte ties with poe,
VP hardly bothered by ... URL,0
roxas poe binay mabulaklak pananalita nakatago sungay buntot tinidor DUTERT epresidente DU NUMBER,1
nog nog nog sumeora le sings astro s hide &seek nognog naman pamangkin po binay hahaha,1
only binay only binay sorrynotsorry,0
HOY POE PURO FPJ BUMALIK NGA AMERIKA,
PRESIDENTE DUTERTE,
pili pinas debates NUMBER,1
I hate mar roxas for being NUMBER rd on the list,1
USERNAME USERNAME sobrang nakakapanghinayang indecisive kasi duterte kelan tumakbo si miriam eh,0
USERNAME USERNAME di nmn hamak ms leadership skill si binay yun ung kailngan hndi pisikal labanan PH vote binay,0
di rin gets sinasabi roxas pati si binay poe pili pinas debates NUMBER halalan NUMBER,0
so andito la si VP binay hinunangan chos namn ibobo la mo samin :3,1
ba panayam kay mar roxas unang bahagi URL DZMM tele ba URL,0
nako papagupit buhok pag si mar roxas nanalo KUPAL DUTERTE PADIN TALAGA,1
mar roxas is not a lesser evil he is really a good man,
choose him leni robredo,
there is a HUGE DIFFERENCE,
wanted president,0
USERNAME poe roxas why don t you both give way to the most deserving and most qualified which is USERNAME youth for miriam,0
RT USERNAME are the romualdezes supporting binay in NUMBER get the day s top stories on thew rap URL target blank https :/ t co 5hbqjsnm5b https :/ t c…,0
mar roxas cheapened unity by inviting only poe how about binay miriam and duterte unity daw perpetual division,0
bat ganon :( USERNAME di kita mahal e ahhahaah leche talaga binay,1
sorry STUPID lang talaga nitong si BINAY he wants to fight against POVERTY daw more than CORRUPTION ... URL,1
USERNAME USERNAME di maintindihan bat binay roxas,0
USERNAME tarantado HAHAHA BINAY IS REAL AMPOTA,1
top NUMBER si mar roxas pakiexplain dayaang DILAW,1
binay rin,
me wag,
naalala last week sakay taxi nakausap si … URL,1
was abby binay kicked out of her makati city hall office P hvote URL via USERNAME URL,0
binay gov t exhausted all means to save OFW zapanta s life URL URL,0
took the USERNAME exam and result is ... mar roxas URL,0
USERNAME pang binay lang hahaha,0
kakandidato si duterte kasi di nadisqualify si poe dami daming problema pilipinas yun dahilan pulitika pabebe,1
ayaw DILAW daangmatuwid boycott ABSCBN di bulag di bingi desperado ba kayo pnoy mar roxas trillanes mas dictador kayo,1
grace poe sees nothing wrong with chiz binay meeting URL,0
mar roxas admits PNP didn t tell him about the mamasapano incident LIVE URL PH vote,0
binay s dumbest mistakes he will never forget even in jail no to binay NUMBER URL,1
asked how to improve economy if he elected VP binay said he will push for economic charter change to amend provisions on foreign ownership,0
nakainsulto no tax binay for less NUMBER k earners if gimmick lang inuuto talaga if not tax until u break kasali PH vote binay,1
yung twitter account dyan mamayang gabi NUMBER pm lalabas official hashtag MITI de AVANCE MAYOR DU NUMBER,
roxas to poe,
ayaw DILAW,1
si poe wag lang si duterte huhu,1
here s vice president jojo binay s plan on healthcare,
READ URL vote PH NUMBER URL,0
USERNAME huuuwaw binay epal mo rin huwaaw,1
handa ba kayong presidente sarap pag untugin binay URL,1
kaka agit naman sagot binay ba nagserve ba talaga binay bwisits UPLB,1
RT USERNAME yung kina duterte santiago nag vp nalang,0
USERNAME oo syempre uunahin ilabas kunwari si duterte tapos mkakahabol si roxas tsk strategy bulok hahaha,1
nagtataka si mar kina castigate eh si binay kadudaduda hay naku naman,1
WOW eh mas kutis babae nga sayo eh di sing itim budhi mo yang kulay mo binay lang peg,1
lungkot tv ad mar roxas HAHAHA,1
ABS CBN advertisement against mar roxas duterte URL,0
king ina mo binay sayo nako haha,1
magtigil binay lang commercial mo puro nognog,1
binay washes hands of tatad case vs poe WALA AKONG KINALAMAN vice president jejomar binay on T ... URL via ABS CBN,0
you can email mar roxas mar USERNAME com,
email guys,0
FVR tinitingalang public servant vice president binay wanted president kapuso brigade,0
binay sorties do not show crowd shots,0
leche mar roxas kairita,1
dear PRESIDENT digong wag naman ho sana mag ala VP binay ho kayo make us proud,0
USERNAME next season sina binay grace roxas miriam naman maglalaban next year charot :),0
duterte ... miriam NUMBER,0
badtrip nga naririnig mo campaign tv ad VP binay tv,0
vice president jejomar binay was here in cebu earlier this afternoon,0
cayetano binay roxas poe are making people doubt NUMBER NUMBER mos anti crime corruption drive of duterte USERNAME URL,0
RT USERNAME binay camp more pinoys rate themselves as poor under aquino admin URL URL 1 5,0
kakarume binay hilig mo manira ayaw lang mangampanya eh,1
bayaran hinding iboboto binay chiz trapo buset eleksyon NUMBER,1
karen davila did binay call you,
alma moreno yah,
K what did he say,
A wala lang subukan sumama pag ikot,0
binay ’ s camp fears this year ’ s dole to the poor would be used to bankroll LP ’ s candidates URL URL,0
