text,label
mas pipiliin si mar roxas manalo kesa kay binay bayan muna,1
president aquino defended anti poverty campaign VP binay ’ camp says ’ enough URL,0
secret antonio tiu real owner,2
hacienda binay URL,0
binay kahirapan,2
miriam economy,2
duterte criminality,2
poe agriculture,2
roxas tsinelas korina,2
pili pinas debates NUMBER,0
pangulo si MAR ROXAS ishare mo NUMBER tao within NUMBER mins magkakaron SOBRE wag kang tumawa yung kapitbahay meron,0
RT PHI news NUMBER WATCH controversies mar roxas faced URL via TV patrol halalan NUMBER URL,0
WATCH USERNAME drama trabaho lang URL roxas robredo NUMBER USERNAME URL,0
binay completes senate slate URL URL,0
nagiinit talaga ulo pag naririnig boses saka pag nakikita uban mar roxas eh,1
naiinis nako commercials nina binay mar di contain sorry talaga nakakainis grrr,1
nakakainis yung tvc binay ehe,1
“ personally ’ end ” isabela gov faustino dy said endorses LP prexy bet mar roxas URL,0
score receivables stress quiz like binay duterte big fucking joke,1
shet catchy yung jingle binay fck,0
TVC kay binay ...,2
mama di mamatay,2
,0
@abscbnnews binay pre judge INC leaders URL URL,0
binay part current administration di ba bat ba nya tong pinagsasasabi nya,0
hello mar roxas live news NUMBER everywhere PPCRV partial unofficial results TIME PH VOTE DUTERTE ... URL,0
roxas robredo shows trending topic philippines rank NUMBER,0
alma moreno greater chance winning ever nancy binay previous elections bashed ended victorious,0
TIME PRESIDENT PHONENUMBER DUTERTE RODY PDPLBN PHONENUMBER POE GRACE IND PHONENUMBER ROXAS MAR ... URL,0
kay binay ... ALAM OK,1
USERNAME tamang ba pwede si binay presidente pilipinas nanalo eleksyon ba binay,0
USERNAME pinagpalit muna si iboy binay ... cha,1
tupangina hahaha USERNAME binay kambal nya oh hahaha URL,1
kwenta yung sagot binay,1
taga bauan daw si binay,0
elitist democracy chiz opposes pnoy roxas plan form unity vote duterte URL USERNAME URL,0
anong resulta rin presidente POE NUMBER,0
dko kinaya yung sunburn binay hahahaha,1
USERNAME USERNAME PO eta k chiz,1
kay binay naubos kaban bayan magnanakaw sinungaling yan si binay,1
online outrage ‘ binay country ’ tarpaulin SCR URL via cebu daily news,0
srsly boboto ba kay mar roxas,1
@ceso USERNAME well USERNAME endorses USERNAME ROXAS sad,1
SI HAYME ayaw binay kambal di tau makikita pag gabi lels OTWOL frustration vote james FPP KCA URL,0
ayaw kay binay tapos hehehe URL,1
sotto says arrangement campaign w binay even part slate campaign w honasan via USERNAME,0
USERNAME nah go around asking people taxi jeepney drivers vendors secu guards nobody wants mar either duterte binay,0
mar roxas tarunga bisaya pls,0
dear mar roxas wag po natin gamitin NUMBER ps manalo election play fair,1
lalo yang di taga makati saling pusa issue di niyo naman magiging mayor si binay shut lang kayo,1
sobrang nakakairita yung nognog shitness binay parang nang de degrade,1
MAR ROXAS LENI ROBREDO overwhelmingly win loyola grand villas LGV NUMBER registered voters ... URL,0
funny roxas talks decency fact issue si duterte sinasawsawan,1
hutaena si binay hanap cto URL,1
mar roxas puta,1
UNTV repaso NUMBER dismissed makati mayor binay sinampahan bagong plunder complaint office ombudsman 18 12 2015 NY A1771,0
P noy asking binay unite LP candidate mar roxas got poetic thing heard week ... URL,0
wag nyong batuhin bimpo si binay taga DM,0
badtrip tong ad binay eh nognog pandak laki hirap nako nako nako,1
GRABEHAN DAYAAN MAR ROXAS LUPET MO BRAD VVV WRONG,1
bat ba ayaw talagang sagutin lul nakakainis si binay pili pinas debates NUMBER,1
philippine business conf expo presidential bets roxas binay santiago today P hvote URL,0
nakakaulol si mar roxas stressshit,1
RT USERNAME yung nangingilid yung luha mo biglang ... binay binay,2
MMK spoken word,0
sorry prof agree binay nailed debate uwe presidential debate NUMBER,1
RT ABSCBN news cheapen presidency duterte tells poe camp halalan NUMBER URL URL,0
trillanes titigil pag uusig pamilya binay URL via bombo radyo,0
magandang kadebte tong si binay mar mabubutasan mo kaagad,0
USERNAME perfect money laundering dummy binay nobody question bank accounts vote PH NUMBER halalan NUMBER,1
dati,2
NUMBER miriam,2
NUMBER duterte,2
NUMBER poe,2
,2
NUMBER miriam,2
NUMBER poe,2
NUMBER mar,2
youth miriam,2
mar poe,0
USERNAME first know alden already said offer mar roxas article misleading USERNAME,0
sigurado akong hinding iboboto si mar roxas NUMBER,0
BINAY HAHAHA,2
BAILEYS debut album spotify,0
binay urges release P NUMBER B URL via tempo,0
ara namn ad binay haaay,1
non voter grabe feels tangina binay yabang mo kasi dami mo nanamang pinerahan,1
binay ruins skin shit,1
si binay knows pull heartstrings cake stuff ’ help think ’ lot times,0
mayor duterte dismayed poe citizenship ruling knows law duterte NUMBER,0
binay denies hand housing backlog NUMBER years yolanda URL USERNAME vote PH NUMBER URL,0
nabubwisit talaga commercial binay,1
mar roxas calls unity decency fans calling supporters dumb retards,1
halata namang pinupuntirya nyo kathniel si mar roxas ineendorso,0
let trend salute mar roxas let unite mar roxas leni robredo pres noynoy aquino democracy,0
grabe kayo kay binay vote maine FPP KCA,0
parang tanga yung commercial binay nanay oo nga pandak nognog nakikita naman tao pang commercial,1
mararamdaman natin serbisyong binay maaasahan bagay,2
binay UN asa samar,0
stop eating sweets binay yan tuloy tonsillitis :(,0
crush crush mo yes binay ha naka blue dark blue blue rin responsible mining,1
puro lang kay binay commercial haw start sng campaign haw,1
NEWS binay seeks end vindictiveness URL via manila standard,0
NAHABOL ROXAS TONG NUMBER VOTE LEAD DUTERTE ABA PUTA,1
mang binay wala parin kayong karapatang husgahan nog nog hambog,1
USERNAME mean binay pala sorry hahaha,0
tsh binay tlga nkaka badvibes eb,2
ALDUB NUMBER th weeksary,1
bwiset ung commercial binay,1
tol wag mo kakalimutan iboto si mar roxas bukas USERNAME,0
bigla akong kinabahan kay roxas kasi kayang mahabol yung kay duterte jusko wag naman sana lord,1
round NUMBER goes mar roxas says liberal party URL URL,0
ombudsman clearly exceeded authority acted bad faith recommended charges VP binay atty quicho,0
baka pag gising bukas si mar roxas presidente ha nako po halalan NUMBER hahaha,1
USERNAME late ambitious american poe white haus USERNAME malacanang sigaw duterte mabuhay NPA,1
binay spent php NUMBER TV ads,2
,0
USERNAME lilinawin po wala pong matutuluyan si jiro si willie binay po mananagot URL,0
NUMBER darling buena siblings love,2
NUMBER mark villar,2
NUMBER junjun binay,2
NUMBER ombudsman,2
NUMBER everyday love NUMBER days go,2
NUMBER 9 TIME PHT,0
binay takes campaign laguna dismissed guv ER ejercito URL USERNAME URL,0
yes kaines si binay,1
duterte pag asa bayan,2
santiago utak puhunan,2
poe kwentong pang magpakailaman,2
roxas puro kayabangan,2
binay,1
KINGINA HEARD SECOND TIME HEARD CORRECTLY WTF BINAY WAG MO IDAMAY KAGAGUHAN MO,1
tang ina mo mar roxas desperado kna ulul dayaangmatuwid,1
mar roxas mandadaya eh URL,1
grabe duterte kay poe :( mangyayari duterte bongbong,0
presidentiable mar roxas offered NUMBER ALDUB campaign rejected hilo ALDUB ring URL,1
kingama binay sineen mo lang message liquid mong fan hahaha USERNAME,0
RT USERNAME oily binay kanina di ba sya nagpowder man lang aircon naman dun,1
miting de avance mar roxas URL,0
yung eksenang si binay pagdating sayo naman huli pang lang man lang second choice mo,0
ba naman mabubwisit pinoy maliwanag sikat araw corrupt si binay nangunguna rin survey inthenews,1
WATCH mar roxas USERNAME grilled CNN URL remember yolanda remember haiyan yolanda PH haiyan neverforget,1
VP binay officially launch presidential bid poor community mandaluyong city wants kick campaign masses,0
DUTERTE TILL END,2
ABSCBN switchto mar roxas NUMBER dutertecayetano DU NUMBER,2
black propaganda,2
duterte URL USERNAME,0
USERNAME tell also binay company,0
marcos supporters tell lot binay poe marcos trapo URL,0
spotted earlier w VP binay karla estrada mom actor daniel padilla son appeared ads roxas P hvote URL,0
TAX daw pag presidente si BINAY palaka taon,1
sana po si grace poe mar roxas lang wag lang PH vote,0
APEC NUMBER mag ingat po yung world leaders natin NAIA laglag bala charet mag ingat tsaka BS mar roxas UGH,1
haters gonna hate sign photo taken earlier afternoon ... roxas robredo still URL,0
hoy roxas mag fusion kayo poe parang si vegetta goku di mo makukumbinsi wag iboto si du NUMBER shut lang,1
like feeling ...,2
mar roxas next mayor duterte omg halalan results,1
tama si duterte mar roxas weak leader last minute naghahanap kakampi matapos di umangat paninira ayaw DILAW,1
binay admits hurt poe ’ attacks cebu presidential debate URL USERNAME URL,0
laki bayad mar roxas binay puro commercial,1
favorite selfie ... PRESIDENT MAR ROXAS roxas … URL,0
post future ... nagpakamatay si mar roxas paglunok tsinelas natalo halalan NUMBER,0
RT USERNAME nognog nognog ... nakakapikon tong si binay puro kasinungalingan tv ad,1
really last resort roxas poe lame move takot lang kayong makulong coz know du NUMBER joking put jail,1
NATION SC urged remove binay boy scouts president URL via ABS CBN news,0
RT USERNAME really happened alfred romualdez mar roxas yolanda URL propinoy,0
epal liberal party VP binay grace poe alan cayetano al dub ring ALDUB wish mo USERNAME,1
POE papayagan mamuno palpak mar roxas,2
roxas poe,2
ayaw DILAW,2
youth miriam URL,1
PPCRV presidential candidate results PARTIAL TIME p NUMBER DUTERTE NUMBER 034 664 NUMBER POE NUMBER 012 417 NUMBER ... URL,0
USERNAME binay,2
fight KAMZO,0
intro pang kwenta ililipat laro san miguel declaration grace poe hahaha,1
simula NUMBER oras wala kmeng anti du NUMBER ads inere gma,2
ABSCBN WORST STATION,1
puro si binay nakikita tl puta,1
corruption roxas robredo URL,0
yung nanghipo sakin kanina bus papuntang SM north tangina ipapabaril kita kay duterte tangina mo gago,1
eh pg si binay puta ninakawan yung taga makati city boom,1
CA junks junjun binay petition vs NUMBER nd suspension order URL URL,0
nognog pandak laki hirap yan si binay hahahaha itim … URL,1
binay make badtrip much,1
hoping grace poe would concede gave way mar roxas switchto mar,0
nakaka inis yung sumisigaw BINAY leshe pili pinas debates NUMBER,1
pangulo si MAR ROXAS ishare mo NUMBER tao within NUMBER mins magkakaron SOBRE wag kang ... URL,0
ngaman nagboto di kay duterte roxas pta di kayo mapapansin duterte pwe sunod rin uso e,1
see right names,2
BINA yaran,2
MAR oxas maro cheater,2
PO ereigner,2
,1
RT USERNAME daniel padilla interviews mar roxas tanong kabataan bayan URL,0
USERNAME binay nag messange yung ...,0
open letter mar roxas ‘ GIVE MAR CHEAT ’ DESTROY COUNTRY ’ manny pi ñol dear mar ... URL,1
SAVE PHILIPPINES BINAY URL,0
sinong presidente pwede sakin wag lang si mar roxas,0
grabe binay ... bise,1
puro libre lang sinabi binay,0
binay investing human capital break poverty,2
binay priority NUMBER ps,0
admire mam leni tired yellow control going w sir allan :),2
DU NUMBER … URL,0
show binay sees poor salaula ex friend claims politiko URL,0
mission accomplished kasama stopped binay bobong dead tracks,2
leni,1
VP binay ... overseas employment becomes matter choice necessity via USERNAME,0
USERNAME USERNAME talk day ur BINAY BONG wala eh wag maglokohan bias panig,0
hala maam tsura kuno si nancy binay,0
say duterte NUMBER times DUTERTE 10x,2
say poe NUMBER times POE 5x,2
MAR 3x BINAY 3x,2
iboboto mo,2
si miriam sagot,2
youth miriam,0
binay umiiwas isyu katiwalian – duterte,2
magiging miserable bansa si bise presidente jejomar binay ... URL,0
pretty sure anyone voted binay bribed,2
like would,1
duterte pagbabago,2
du NUMBER,0
sana one day man lng mwla tv ung commercial mar binay,1
mar roxas jojo binay big difference URL,0
anu roxas binay,0
grace poe talks easily solve problems country wins even fix citizenship issue bruh,1
need binay prepare cebu debate –UNA URL URL,0
grabe ung tiwala kay VP binay pnapakita nyang tatag paninira sknya binay makati san,0
arestuhin si binay ... diba resigned sya vp ... wala sya immunity ngaun pwede n sya arestuhin URL,1
USERNAME papansin kau si binay,0
sagot kahirapan,2
binay makati san,2
VP binay,0
pinaka best si MAR ROXAS magician naglaho yolanda funds parang bula siguro binili ... URL,1
binay aquino years described period lost opportunity,2
USERNAME,2
P hvote,0
binay camp cries foul ‘ negative ’ TV ads URL,0
USERNAME wala naman medyo prob vp wag lang si trillanes chiz yung nauna si poe binay hay,1
kairita talaga yung commercial mar roxas e kala mo naman talaga matuwid yung tinatahak daan leche,1
NUMBER country top NUMBER corrupt families marcos estrada binay lang trifecta bolahan ba tsk URL,1
mar roxas wow lol pag isipan niyo mabuti iboboto niyo wag kayo puro kaugukan please sns,1
uso mag move USERNAME roxas quit POE NUMBER URL,0
uy gwapo mo naman kmuka mo si JB eh justin beiber ba jejomar binay,1
aanhin natin mabagal presidente andiyan naman si VP binay binay nangabak ilocos,0
,2
nognog,2
pandak,2
laki hirap,2
CORRUPT,2
yan si binay,1
confirms binay ’ senatorial slate URL via INQUIRER,0
RT USERNAME LP presidential candidate mar roxas defends admin programs URL,0
BREAKING USERNAME calls sen grace poe meet w unity looming dictatorship vote PH NUMBER URL,1
USERNAME tomorrow debate binay political graveyard duterte poe mar would delighted witness final resting place,0
USERNAME however selfish poe hashtag promoted roxas camp pretty much shows disente :),1
black propaganda nako binay kasalanan mo,1
traffic kay binay di mainam,0
di talaga gets si grace poe dinamay nanaman di FPJ sense pili pinas debates NUMBER halalan NUMBER,1
binay visited wake former former mayor louis thomas gonzaga danao town bohol rolling hills funeral homes mandaue city cebu,0
UNTV repaso NUMBER CA dismisses junjun binay ’ petition ombudsman suspension order 2 11 2015 NY A1650,0
VP binay praises puno work ’ really good URL via INQUIRER,0
VP jejomar binay kasama nanguna pag alala bagyong yolanda tacloban kahapon aksyonsaumaga URL,0
mar roxas puro bot NUMBER du NUMBER ta kay tinud anay,0
shoutout binay duterte making possible run office even sometimes steal ketchup packets restaurants,0
tbh felt pity VP binay,0
wag mar roxas,1
oras lumabas naman yung commercial MAR ROXAS nangangampanya jusko nakakairita,1
mar roxas wins god help philippines duterte till end ro ro vs duterte,1
kaloka yung commercial binay,1
daming pera grace poe dami political ad dami airtime pili pinas,1
si binay sinungaling,1
USERNAME daniel padilla poses questions mar roxas URL USERNAME di nako idol si daniel thank,0
duterte dont care lose presidency mar roxas grace USAP see difference luneta duterte cayetano sayang poe,0
RT USERNAME FREE F NUMBER NUMBER WERS,2
https :/ co qtjavnykwz,2
duterte NUMBER binay YFSF rocks BATB,0
ilang araw lang di makikita pagmumukha mar roxas tv wakas di masisira araw kadramahan nya HAHAHA,1
cmon people,2
mar ate lugaw cup much scandal,2
binay distributing brown envelopes crickets,2
... valentine greetings,0
di kinaya yung tono yes course binay hahaha pili pinas debates NUMBER,0
VP binay party kicks PH vote campaign welfareville mandaluyong follow USERNAME updates URL,0
duterte binay talk criminality talk drugs certainly talk corruption PCCP sofitel,0
USERNAME ge siraan nyo di papa apekto si VP binay binay mag aangat tacloban,0
LOOK abi binay wears nognog statement shirt URL URL,0
yunh goodvibes otwol nung commercial badvibes kay nognog makasawa man commercial binay,2
OTWOL love shots,1
puro nalang sandro baste pag pintas kay BINAY,2
kawawa naman VP BINAY,1
USERNAME itong si binay semento yata kakapalan mukha wala ding kahihiyan,1
pera po china po natin capital let J V moneyed china binay URL URL,1
know mar enduring pain past lambasted binay MADALA NAMAN MR OLATS,1
magsanib pwersa daw si poe mar sama nyo si binay sainyo tas duterte miriam ewan nalang manalo kpa mar hashaha,1
USERNAME USERNAME KWENTO NYO KAY BINAY HAHAHAHHAHA,0
engot lng di boboto kay du NUMBER marcos,1
binay prove guilty poe prove natural born filipino duterte NUMBER,0
naghihilod ba si binay,2
nog nog hambog,1
MAR ROXAS WIN,2
second place lang ha,0
mar roxas leni robredo po,2
USERNAME,0
LP bet mar roxas airport way voting precinct roxas city capiz USERNAME URL,0
tang ina mo GRACE POE HAHAHAH SINAYANG MO LANG PERA MO NAG VICE PRESIDENT NALANG WALA SANANG PROBLEMA,1
kababayan natin chicago pagpapatuloy daang matuwid kasama sina mar roxas leni robredo URL,0
RT USERNAME oh trust reason mar roxas trending NEGATIVE getting daniel padilla endorser helping ht …,0
sen binay delivering keynote address father VP binay currently central luzon USERNAME URL,0
veto P noy vs SSS pension hike zero vote umano katumbas kay mar roxas via USERNAME halalan NUMBER,0
komedyante pala tong si binay ALDUB words salarda residence URL,1
RT USERNAME even binay say ... URL,0
vote mar roxas vote miriam defensor santiago,0
sayang tig NUMBER billion gastos VP binay sec roxas hahaha,0
pwede ba baguhan lang national scene,2
hurts say MAYOR du NUMBER ganun si binay nun purket senator BBM,1
ige ayaw nyo kay mar sayang naman abstain mas lalong sayang huhusgahan kayo si binay si grace si digong bet niyo,0
MAR ROXAS ... EPAL puro salita pakitang tao lang gawa ... MD sfor PRESIDENT miriam NUMBER,1
NUMBER hakot awards DARREN,2
NUMBER two days MAJ asty,2
NUMBER alma moreno,2
NUMBER VP binay,2
NUMBER finding dory,2
NUMBER 11 TIME PHT trndnl URL,0
mirriam bottom unacceptable seeing roxas binay votebuying pamore,1
poe stresses education pili pinas debates NUMBER juanvote,0
USERNAME USERNAME USERNAME lalo pag nanalo c mar roxas pucha never wanted hear abs ahaha ALDUB NUMBER th weeksary,1
ATE PNOY DI SUSUPORTAHAN KANDIDATURA VP BINAY USERNAME USERNAME URL,0
RT USERNAME VP binay asks residents guimba nueva ecija help need onslaught lando USERNAME https :/ co…,0
mar roxas still threat,0
USERNAME USERNAME USERNAME USERNAME iboto natin pls lang wag si binay ha chos ALDUB tagapagmana,0
USERNAME USERNAME USERNAME like binay ayaw eh,0
liberal party denies hands paid ads VP binay liberal party denied allegations un ... URL,0
retweeted ABS CBN news @abscbnnews ):,2
@saychiz accusations poe escudero camp behind negative campaign vs ... URL,0
anong paninira sorry po magnanakaw si mar roxas roxas robredo URL,0
bias kumpara ibang presidente nang nagawa si binay ganon kurakot,2
wanted president,0
grace poe find opening statement good great pili pinas debates NUMBER,0
justin bieber mar roxas KNOW HAPPY COMPLAINING aguy,0
pag nanalo si mar roxas yayaman lalo mayayaman lalong maghihirap mahihirap,1
anong gawin di appreciate si mar roxas,1
wag naman sana last point si roxas mananalo obvious talagang dayaang nagaganap halalan NUMBER,1
duterte miriam poe roxas binay matter wins fix life jesus ©,0
binay,2
TRAPO,2
corrupt,2
say nothing serve,2
pili pinas debates NUMBER,1
president MAR ROXAS vice president LENI ROBREDO AATRAS daang matuwid,0
soundbites ... binay ramdam yung tulong mar pinakamatino di magnanakaw duterte disiplinado votersed,0
duterte maybe go binay,0
si dr MDS last presidential candidacy dinaig sya binay nakakatakot naman ata MDS better binay roxas,0
wala akong pake kay binay tanginang nognog yan baluga bwisit loljk,1
RT USERNAME CNN says VP binay public fed incompetent insensitive leadership URL target blank https :/ co ceo7mdoi8e public says https :/ co…,1
binay priority NUMBER ps,2
mang iiwan si binay promise,0
CA junks junjun binay petition vs NUMBER nd suspension order URL via rappler,0
binay pala traffic nuebe e,1
selfie VP binay SM mall asia URL,0
makapagsalita si binay administrasyong aquino parang sya bise presidente pilipinas hay nakuu bandila duterte NUMBER,1
vice president jejomar binay currently visiting home province isabela,2
welcome VP binay,0
bwiset naman yang tanim bala scam takot tuloy mag abroad grace poe solusyunan mo naman,1
binay corrupt,1
USERNAME bully,2
hahantingin mar roxas,0
perseverance level binay URL,0
magkano ba binayad MAR ROXAS sainyo hayyyss tikas niyo ei ...,1
nognog iboto di exact yan bat ganun yung commercial binay,1
alan cayetano buying binay ’ defense URL URL,0
ACCEPT FACT ROXAS BINAY HIGHER POINTS MIRIAM DEFENSOR SANTIAGO,0
binay condemns killing fraternity brother batangas URL USERNAME vote PH NUMBER URL,0
lakas naman maka p tangina commercial binay lol ALDUB ring,1
WALA AKONG PAKE MAHIRAP BINAY WALA,1
hahaha liking poe ever burn mar roxas burn URL,1
last NUMBER minutes presidential town hall debate ... guess debate PH vote POE URL,0
sumilao farmers campaign LP bets mar roxas leni robredo USERNAME URL,0
USERNAME HBD BINAY still feelin good bitch thank u pres tolentino,0
thank social media mar roxas win,1
USERNAME USERNAME ba kasi inyo binay hahahaha,0
TAO DI BOBOTO SI BINAY NAGPRO PROMOTE INSECURITIES EH BASTOS,2
maine reason,1
ad says binay accomplished lot shit maraming nagawa total bullshit,1
maka binay point yung add nya lang ba nagawa nohate,0
USERNAME supporter duterte anti binay ironic niyo po,0
mayor duterte right mar desperado roxas weak leader ayawsadilaw,1
quotang quota pity appeal si binay using term nognog describe,1
worst case scenario duterte mindanao voters slack might lose halalan NUMBER DU NUMBER grace poe mar URL,0
USERNAME USERNAME mar roxas,0
sweet naman poe di makabasag pinggan pili pinas debates NUMBER,0
buti nga si binay nangungurakot maraming nagawa yung ibang kawani gobyerno kurakot lang kurakot,1
mar roxas obviously looks desperate tv ads,1
ph candidates RPG alignments,2
• DU NUMBER lawful evil,2
• poe true neutral,2
• miriam chaotic good,2
• mar chaotic ewan,2
• binay TRUE DARKNESS,1
poe nalang binay hahaha,0
USERNAME ahahaha ibagsak si binay,0
luh bobo pala talaga neto mar roxas,1
poe unconstitutional pres,2
binay corrupt pres,2
duterte unwilling pres,2
roxas wishful pres,2
santiago educated pres,2
NUMBER,1
nognog,2
pandak,2
laki hirap,2
yan si binay samoka,1
heard barangay someone making people go vote buying —mar roxas giving away NUMBER pesos NUMBER voters,1
nakakainis si binay hahaha NUMBER mister NUMBER misis,1
USERNAME USERNAME slutty nancy binay costume worse,1
ugh nakakairita ads mar roxas,1
@raggster reason decided run YET attacks mar GPL binay mar rival much,0
nakakainis si mar roxas wtfff,1
BANGO REPORTS KAY ROXAS PAG KAY DUTERTE PURO NEGATIBO junk biased media,1
binay pity party,1
binay nognog pandak roxas paawa walng drama di magnanakaw,1
dear binay wag po ninyo bastusin world heritage GAGO kayo supporters mo URL,1
aba mar utak mo rin e naunahan mo si binay gamit PS gwapo DJ URL,0
susunod yung inakala mong chocolate balat binay yun pala putik,1
PPCRV presidential candidate results PARTIAL TIME p NUMBER DUTERTE NUMBER 263 802 NUMBER ROXAS NUMBER 024 106 NUMBER ... URL,0
duterte NUMBER million grace poe NUMBER mar roxas NUMBER TIME,0
OA naman mar si binay nga katukayo naman pinadisqualify ... di ba yung archangel lucifer,1
RT USERNAME trillanes poor turning blind eye binay ’ lies corruption URL USERNAME vote PH NUMBER https …,1
NUMBER ballers exchanged roxas robredo palengke run secret URL,0
battle roxas robredo duterte marcos democracy vs dictatorship good vs evil,2
PROTECT PH DEMOCRACY,0
poe binay roxas premature campaign ads TV miriam none even single print ad people hate,1
puro line binay palpak tumatakbo kawawang pilipinas,1
roxas least e pal fairness unlike worst binay huh stopbinay URL,1
roxas calls unity counterparts abominable threat say three agree hands binay,0
pag nanalo si mar roxas eleksyon matic dinaya yon ba mandaya well nman botante shut nalang,1
manuno punso VP binay nanaman lagi nlng nalalait ayos lang yan sanay nanaman,2
binay URL,0
PAG IYANG PUTANGINANG MAR ROXAS IYAN NANALO ABA NAGKADAYAAN PAGBOTO ayaw DILAW,1
puta binay feeling gentleman eh hahahaha,1
USERNAME binay said effect ... lowly teacher know running country,0
raining tacloban VP binay go around meet residents yolanda survivors P hvote,0
binay,2
one negro like binay,1
nata NUMBER kot presidente c du NUMBER kasi hnd kriminal shabu pusher user magnanakaw c mar roxas takot takot,1
half columns newspaper talks foul duterte unjust,1
daniel padilla poses questions mar roxas URL,0
vote binay marcos place,1
binay jokes yung NUMBER ps NUMBER ps yung panglimang P libreng pustiso crowd laughs P hvote URL,0
napa news abt BINAY NUMBER pix nya w kana chix NUMBER Q kng pano nya sinulot VP position NUMBER P NAY raw ever binay TV patrol day,0
RT USERNAME ideal slogan binay binay touches skin touches lol,1
mr binay r u telling us u innocent issues u signing contract w reading well wanted president,0
opinion mar roxas obviously traditional politician,1
sinagot daw binay corruption issue ...,2
pilipinas debates NUMBER URL,0
USERNAME USERNAME look davao duterte valid look makati binay,0
USERNAME USERNAME wtf babe pinagpalit moko kay binay HAHAHA,1
binay pagbabago kaginhawaan bansa,2
binay mag aangat tacloban,0
night punch lines VP binay one throw t… URL quezon news,0
wow ombudsman thinks binay win elections URL,0
VP binay matindi traffic EDSA mo inayos papaano eh VP naman pilipinas tanga binay,0
afraid duterte presidency poe actually worried little bit sad big switch NUMBER miriam CNN philippines,0
throwin away shot throwin away shot binay conceding ham NUMBER halalan,0
USERNAME palace DILG sec mar roxas silent issue INC missing action weak leadership mar,1
USERNAME HAHAHA taas kasi pain tolerance binay nakakatuwa,0
pag si mar roxas nanalo sasama talaga mag rally botante manalo lang,2
DU NUMBER,2
duterte till end,1
halalan NUMBER election NUMBER partial legit duterte NUMBER 606 829 roxas NUMBER 290 234 poe NUMBER 142 072 binay 4 262 064 MDS NUMBER 240 465,0
naman si mar roxas okay lang malayo kay duterte,0
voter files complaint receipt showed roxas instead duterte URL,0
night punch lines VP binay one throw t… URL quezon news,0
USERNAME yung kay binay po,2
ALDUB fixed marriage,0
traffic enforcer naman trip mar roxas,0
grabe tong si binay kumu quota ads ah,1
si binay commercial nognog pandak laki hirap mas MATINDI diyan :) speedtip URL,0
iboboto talaga tong si binay eh nakikita future bansa sakanya,0
mar roxas imho mar plan URL,0
nyo disperado palibhasa ung binayadan nyo du NUMBER p sigaw nakakahiya kapal mukha nyo,2
DUTERTE TILL END,1
yun yung NUMBER survey mar roxas HAHAHA URL,0
mar roxas best economy standard URL ituloy natin pagiging asia bright spot switch MAR,0
nice try roxas wag nalang pumasok politika mas mabuti lord PH VOTE DUTERTE yan please dayaang DILAW,1
VP jejomar binay sen miriam santiago dadalo presidential forum ngayong araw pilipino aksyonsaumaga URL,0
even ads VP binay lying truth binay advertising ads lying president politics PH,1
lies lies lies mar roxas,1
many times going convince guys roxas greater evil binay tira nang tira kay binay tikom naman pag kay roxas,1
USERNAME gago hahhahaha calling attention jake ejercito substitute binay pls,1
worries si binay mananalo binayforpresident,0
USERNAME USERNAME mura yan binay ba PUNYEYA,1
di ba INC si kathryn bernardo yung iniendorse si mar roxas haha disadvantages INC cult member,1
@misterbanatero bang apihin laitin guro teachers binay ganyan nog nog hambog,1
hows desperate u r MAR ROXAS kseng paninira,2
angat prin ratings desperadong desperado hahaha nkakatawa,1
nakakainis yung commercial binay nognog pandak chuchu,1
gonna dress like binay halloween,1
BWAHAHA,2
MAR ROXAS NATION,2
DUTERTE GRAND RALLY,2
love NUMBER POE,2
MIRIAMRE dvolution,2
INANG BAYAN,2
kath niel ASAP pasabog URL,1
VP binay hits philippine team vs china hague pushes bilateral talks PH needs china money URL,0
ilagan voters said voted binay says receipt showed vote roxas USERNAME pilipino,0
RT USERNAME USERNAME yes happy napapagalit kapalmuks marcoses binay clan estrada GMA dynasty pahabol pat …,1
president putin russia entourage VS VP BSP president tangna talaga si binay pabebe URL,1
naman way binay ipahiya mamaya dati kodigo baka dala siyang solman,1
USERNAME binay mode,0
RT USERNAME abi binay runs makati mayor ANC headstart check shirt URL,0
MINALIIT TEACHERS YAN SI BINAY BINAY BINAY nog nog hambog,1
take note wala gobyerno si grace poe nung nabili ari arian ibang bansa niyo ... URL,0
LP denies source anti binay ads URL URL,0
choose prefer binay least kita output,0
MAR BINAY YES KNOW,0
binay topping survey NUMBER consecutive months scary hell inthenews madamingtontasapinas prayforthephilippines,1
binay yung kulay anobayannn grrr,0
WTF MAR ROXAS PANG SECOND PARIN KAIRITA DI TATANTANAN PAG MONITOR QUEEN YNANG MINION 3RD,1
doubt duterte look davao marcos jr look ilocos poe nothing look roxas,0
desperate times call desperate measures nakakahiya si poe DU NUMBER duterte rin duterte NUMBER URL,1
HHAHAHAHHAHHA di talaga bias ABSCBN LOL di maka MAR ROXAS LENI R diko alam partylist :(,1
sorry tell seems binay becoming nuisance candidate,1
USERNAME USERNAME USERNAME korek hahaha kasalanan binay yan,0
wait join NUMBER solons override veto @philstarnews binay camp vows SSS pension hike elected URL,0
mar roxas supporters desperate issues pinapatulan pinapalaki,1
TV PATROL TIME,2
DUTERTE NUMBER million,2
POE NUMBER million,2
ROXAS NUMBER million,2
BINAY NUMBER million,2
SANTIAGO NUMBER K,2
SE ÑERES NUMBER K,0
