text,label
pilipino subukan ninyong imulat mata katotohanan pagbabago PH vote POE,0
kawawa si roxas ata binayaran nya binoto si duterte eh masakit talagang matraydor,1
position binay,2
interesting,2
isakripisyo teritoryo pera URL,0
di magtataka bukas makalawa si grace poe guesting probinsyano susunod leading lady cardo,0
USERNAME USERNAME elected last NUMBER election poe gringo trillanes chiz&alan MDS BBM NUMBER,0
nognog ads binay good binay rin binay NUMBER binay,0
binay defends manny pacquiao controversial LGBT comment another reason vote binay end bigotry,0
mar roxas,2
mr palengke mr desperado real quick,1
P noy binay remain nation ’ approved trusted officials URL via manila bulletin,0
liberal party presidential bet mar roxas bullet planting scheme victims could one us USERNAME USERNAME,0
RT USERNAME binay binay wag,1
READ viral open letter admonishes VP binay URL,0
hi binay mar :),2
po nangyari di niyo mabira husto si duterte interview lng po ba kayo malakas ... URL,0
di naman kay duterte ... lang wag kayo masyadong magexpect x hoho dejavu kay binay,0
N binay signs subcommittee report recommending plunder vs dad URL via USERNAME kay DUTERT eako,0
eh si duterte tatakbo sya lang boboto atlis di mahihirapan pagpili kila poe santiago,0
speaking nueva ecijanos VP binay says pwedeng presidente wala kang pinanggalingan wala kang karanasan,0
nothing wrong ad vs duterte — poe URL,0
gago rose di si binay ba ulol,1
ganito pamimilit mar roxas teachers marawi sumama lang pangnagmpanya ... URL,0
palace binay check aquino ’ numbers URL via INQUIRER,0
ginalang binay ung abo kingina URL,1
RT USERNAME yucks daniel mar roxas hates ofw ayoko sya eww suportahan kita lhat bagay dyan NEVER,1
nako pag naman nahabol roxas si DU NUMBER ewan nalang,1
guia gomez JV erap part endorsement mar roxas san juan city mayor guia gomez ... URL via inquirer,0
update TIME NUMBER DUTERTE RODY NUMBER 606 829 NUMBER ROXAS MAR NUMBER 290 234 NUMBER POE GRACE NUMBER 142 072 source bombo radyo,0
USERNAME USERNAME USERNAME USERNAME Q NUMBER anong masasabi mo kay mar roxas bukod amoy palengke sya,1
USERNAME disrespect VP binay people sympathizes,0
happy NUMBER nd birthday vice president jojo binay smile emoticon,0
tv NUMBER aksyon VP binay idiniing masama umabot higit P NUMBER B gastos pre campaign ads umaaksyon si USERNAME,0
NUMBER ba yung kay roxas nyeta hahah baka mauna yan mamaya afraid halalan NUMBER URL,1
roxas NUMBER poe NUMBER,0
USERNAME oo anak binay hahaha magkasing kulay hahaha,1
still waiting day mar roxas go davao city campaign duterte till end,0
pera pera nalang oh binay URL,1
VP binay naintindihan mo ba yung tanong ayaw mo lang talaga sagutin smh,1
DUTERTE friends miriam grace binay roxas susumbong nanay bati,0
mas ok daw si roxas iendorse pads kesa naman daw kay binay classmate PSY pagyanig,0
random thoughts ... acts continues binay vs mar vs POE binay might home run ... URL,0
suvery iboboto,2
lalaki binay ayoko dun kay mar,2
USERNAME,2
lalaki di laki hirap yun si mar e,2
patay jan haha,0
leader want duterte present afraid talk educated audience nasan binay,2
duterte NUMBER,1
lol hawig si miho kay nancy binay,0
kayo masisisi mas madami nagawa si binay MAKATI even totoo man binabato sakanya,0
tanga binay putang ina tanga nya binay,1
tuloy tuloy tuloy tuloy pagbabago tang ina mo mar roxas,1
RT USERNAME BENTAHE SEN POE KAKULANGAN KARANASAN SEN CHIZ USERNAME USERNAME USERNAME URL,0
yes lupit poe sinaulo siguro yon pili pinas debates NUMBER,0
LTO marikina ... tropa mar roxas URL,0
mar roxas mixtape URL,0
kainis tong tv ad binay,1
HAPPY ANNIVERSARY TACLOBAN mar roxas scheduled tweet NUMBER nd yolanda anniversary,1
pulse asia says poe gained NUMBER points binay lost NUMBER points roxas gained NUMBER points duterte lost NUMBER points january poll compared december,0
motto binay laging handa URL,0
boat sinking group two mar pairs poe MDS pairs binay duterte ulol binaril bangka butas,0
lawyer SC stop binay leading boy scouts via USERNAME URL,0
RT USERNAME yan si binay kawatan,1
mar roxas momentum us ... ground shifting favor URL TODO RORO switch MAR roxas robredo,0
RT USERNAME grabe naman yung sinasabi raliyista masusunog daw pamilya binay impiyerno well ... think,1
bumalik binay iloveyoulifetime USERNAME,0
nagawa rin naman dun nalang wala magagawa si binay,0
ba si binay lagi nya sinasabi nung mayor sya makati ... makati ... wala syang maipagmalaki bise presidente,0
daangmatuwid son mar roxas laguna state … URL,0
wag lang po sana si mar roxas please,1
torn rin kay miriam duterte problem duterte kasi keeps changing mind,0
plot twist parehas mamamatay si mar roxas tska duterte tapos si binay magiging presidente,1
mar roxas attends comelec hearing nuisance candidates via USERNAME URL,0
nairita tv ad binay good true income tax besides tatangalin san kukuha pondo gov,1
dont u hate binay campaigne ad,1
si binay masakit daw huuuy,1
okay lang naman manalo si mar roxas basta maiimpeach agad least president dba,1
wtf binay nognog ad WAHAHAHA cant anymore first mar fist bump someone please stop already,1
USERNAME plan b mar roxas yan,1
ung dumaan naka dilaw tapos nag mar roxas po ba kayo sabay sagot oo tapos binigyan nang limang daan sobre :),0
pucha WALEY tomg jose mari chan hawig binay yfsf,1
mar binay ad truly annoying ...,1
USERNAME binay leni impeach binay leni por president hrrhrrhrr USERNAME,0
manalo si duterte wag lang talaga si roxas,0
USERNAME ilove u MAR ROXAS,0
YES concede mar roxas jojo binay grace poe win duterte ... URL,0
VP binay ipinangako aahom kahirapan lumipas NUMBER taon mas lumala kalagayan natin binay,0
binay campaign ad annoying,1
SI BINAY URL,0
kaw nalang umatras MAR ROXAS COZ fucked tuwid daan ... ayaw dilaw,1
RT USERNAME toni katangian niyo kayong big winner binay nognog pandak laki hirap ©,0
roxas camp PPCRV apologize spreading unverified information via USERNAME pilipino,0
FUCKING DISGRACE NAGHIHIRAP PUMILA DAMING SENIOR NAGHIHINTAY TAPOS NAUNA KAYO DAANG MATUWID URL,1
binay need daang malapad mabilis URL,0
binay joke,1
dear binay mahirap nognog pandak rin naman nognog pandak mahirap,1
one right judge person based choice president ... unless chooses binay aba putang ina lang husgahan ...,1
binay touches skin ... touches damn binay damn,1
binay called aquino gov incompetent insensitive URL URL,1
yung ginagamit mo yung osu soundtrip makatulog tas biglang nag play yung binay HAHAHA,0
huhu nalilito sinong presidente binay roxas help,0
bias huh duterte santiago poe karapat pili pinas debates NUMBER,0
kaklase anak mar roxas meron ba siguro nabully magnanakaw hahaha miriam ina bayan,1
mar roxas like VCM PCOS machines brainless programmed cheating shame LP ph vote duterter,1
sleep yan mar roxas leni robredo USERNAME USERNAME mar leni mar leni,0
binay NOGNOG PANDAK LAKI HIRAP MUKHANG SI KOKEY,1
USERNAME HAHA binay team kasi eh malamang alam :),0
mar roxas criticised showing receipt media URL,0
binay game photos taken locals angono FYI kiss woman USERNAME URL,0
RT USERNAME nakaka annoyed tvc binay jsko,1
nuisance candidate si mar roxas ... URL,1
watch mar roxas solves ‘ uncomfortable ’ situation URL via manila bulletin,0
sincere disente paglilingkod inihain USERNAME roxas robredo INANG BAYAN URL,0
MRT mar roxas tanga,1
PPCRV presidential candidate results PARTIAL TIME p NUMBER DUTERTE NUMBER 606 829 NUMBER ROXAS NUMBER 290 234 NUMBER ... URL,0
tang inang trillanes roxas binenta pala pilipinas china pala ayaw manalo si duterte ...,1
ugh binay stop,1
kay VP binay lang lang dala pilipinas pagbabago kaginhawaan,2
binay nangabak ilocos,0
galing mandaya roxas pati binay naku naman kasama si miriam poe top NUMBER eh hays bye philippines talaga,1
USERNAME magastos kuryente si binay spotlight si mar grace lang gaanong nababatikos x,1
pala tumakbo si duterte chance si roxas manalo,0
netizen says datu duterte fitting mar roxas islamophobe kafir pinoy trending news URL,0
si NASH paglaki si CARDO eh gaganap paglaki ONYOK si BINAY po ba haha JK probinsyano paghahanda URL,1
pamilyang pilipino mar roxas ipanalo pamilyang pilipino uwoo oh uwoo oh ipanalo pamilyang pilipino putangina mo roxas,1
shopping galore daddy binay halalan NUMBER lucky chinatown URL,0
abi binay think sure ... oh yeah yan pang QOTD oct NUMBER NUMBER ANC headstart USERNAME,0
correct distorted headlines note EXCELLENCY jejomar binay next president republic stays NUMBER SWS survey,0
ayan partial results bakot dikit nina duterte roxas HMMM ...,0
baka biglang mataasan roxas si duterte ah halatang halata yun halalan NUMBER DU NUMBER,1
NAAADWA ADS BINAY NAG AAWAY LANG NANAY NAGSASALITA HAHAHA,1
patuloy pag angat mar roxas ipanalo natin tropa switch MAR @roxasrobredo facebook URL,0
VP binay spotted giving away P NUMBER campaign practicing vote buying URL,0
presidential bet vice president jejomar binay arrives team rama opening salvo USERNAME URL,0
DUTERTE RESPECT WOMEN poe roxas binay hit duterte rape serious crime joke via USERNAME URL,1
desperate move mar roxas URL,1
binay wala akong msabi nagawa VP binay grabe ung suporta sknya kahapon,0
VP binay camp hits soliman mindanao lando threatens luzon URL via USERNAME,0
USERNAME USERNAME chiz binay sacred chiz ...,0
poe anti duterte ads wala yatang pinakita di totoo halalan NUMBER URL,0
WATCH controversies mar roxas faced URL via USERNAME halalan NUMBER URL,0
matanggap nasa bottom spot si MDS mean come mas mataas si roxas si binay PLEASE,1
challenge binay miriam mar fanatics compel bets face people leader want URL,0
lang ipagpapatuloy kundi palalawakin binay NUMBER ps,2
binay priority NUMBER ps,0
commercial binay makati nagpapaawa HAHA,1
RT USERNAME si duterte NUMBER true blue filipino si binay true black presidentiable inside,1
anyone santiago roxas poe utang loob wag lang si duterte,0
TOP STORIES binay rumor brigade URL via journal online,0
wala kang mauuto mar roxas si senator grace poe rin iboboto namen ayaw DILAW ayaw DILAW URL,1
BINAY elected say corruption URL,1
receipt shows roxas instead duterte real threat democracy never duterte threat democracy,1
nancy vote vs poe says VP binay BATANGAS CITY vice president jejomar binay ... URL via ABS CBN,0
yan nanaman commercial binay natatawa talaga eh HAHAHHAHAHA,1
escudero pagkaso kina VP binay ayaw humarap senado nandito kaso oras nang sagutin paratang DZMM tele ba …,0
yung hinarangan daw binay araw kanina pangangampanya nanaman,0
know happen country mar roxas next president imagine really,0
VP binay top spender TV ads among presidential bets URL via USERNAME,0
lacierda pinalagan pahayag VP binay kaugnay pangunguna top spender TV ads via USERNAME,0
think brighter side life regine velasquez vote mar roxas banned ... URL,0
RT USERNAME santiago parin mean powerplay yan duterte e ... collect muna charm sympathy tapos yun ... yummy kumbaga,1
akala siguro mar roxas pag ginamit nya si danyel maraming boboto sakanya hahaha ayaw namen manggagamit kbye,1
USERNAME USERNAME USERNAME aq im choosing betwn duterte roxas lang definitely SAY BINAY POE,1
tuwang tuwa kayo kay sandro pansinin nyo naman yung anak binay wag ganon,1
di ayaw tumakbo si duterte tatakbo rin kasi si miriam baka mahati lang boto,0
BINAY ZONED ba yun bang nagawa mo balewala rin kaniya rin ... URL,1
si binay lang cut answer duterte,0
NUMBER bank accounts daw si binay taguan pera tangina,1
magkaka increase CPA natin kay pres binay wala buwis sumasahod NUMBER K onlybinay URL,0
go VP binay goods pilipino people,2
binay nangabak ilocos,0
binay please let us think twice URL,1
sana wag mahati boto miriam duterte basta go duterte NUMBER,0
one one debate lang siguro pilipino pili pinas debates NUMBER,2
grace NUMBER galing puso,2
duterte du NUMBER URL,0
USERNAME trabaho VP tulungan president maisakatuparan magagandang plano puro batikos kagaya binay,0
ung feelingna galit si prof kay binay USERNAME URL,0
duterte win please spare us BINA yarang ruming PO elitika let us get best santiago presidency,1
naman ... need campaign hard ... indeed drama roxas robredo URL,0
thanks RYAN BANG ANGELIKA supporting PH vote duterte change coming URL,0
listen gringo convinced heart probably got promised binay URL,1
SC held recent decision BINAY last benefit aguinaldo doctrine nice one,0
binay duterte voting LESSER NUMBER EVILS choosing lesser two evils still choosing EVIL URL,1
nognog coined BINAY definition discrimination underprivileged less life branding term,1
waiting day binay use baenay better yet baenae campaign watch whip watch baenae,0
USERNAME salamat sawa suporta nyo kay VP binay,2
binay UN asa samar,0
kala sasabihin binay bang magtutulungan kundi tayong nognog lang,0
think brighter side life regine velasquez vote mar roxas W ... URL,0
anong meron binay haha,0
USERNAME yep HAHAHA well makati style pag ibalik si binay HAHAHA,0
poe roxas already firing shots pili pinas debates NUMBER halalan NUMBER,0
wala daw syang nanakaw kaban bayan lol daming tv ads well baka jejomar binay yan,1
VP binay presidente laging binabato issue madami nagawa,2
B NUMBER NAY,2
binay winner,0
RT USERNAME dont get binay needs grade TV campaign giving shame,1
people STILL get biases physical features binay building underdog campaign URL,0
mar roxas president,0
mam si mar roxas daang matuwid diba,2
mam nga ba yung kay binay,2
us nog nog,2
oj,1
rody duterte refutes baseless attacks trillanes roxas binay pandacan grace pressure duit URL,0
masyadong malinis miriam duterte manalo kailan nag constitute fair fight pilipinas,0
USERNAME USERNAME USERNAME grabe naiinlab kay binay pogi,0
pag gising mo si binay nanaman makikita mo news plus nag rarant nanaman traffic caused APEC,0
imagine havoc binay marcos administration wreak,2
’ afraid NUMBER URL,2
PH vote halalan NUMBER,0
think binay greatest strength support zamboangue ño kawhi leonard scammer candidate scammer fan,1
WDF pang 2 si roxas bigalng nag palit pwesto yung NUMBER NUMBER,2
paktay ...,2
NUMBER NUMBER duterte,2
NUMBER ... URL,1
daming galit ke mar roxas ... mar di por que libre tanga eh aaraw arawin mo,1
NUMBER nd part USERNAME USERNAME short convo mar roxas URL,0
USERNAME wide open cos leak sorry mar opposition year presidente duterte vs president poe NUMBER NUMBER,0
SAGUTIN MO YUNG TANONG BINAY,0
laglag bala ulet joke action san kayo mar poe binay nasa govt kayo dba act DUTERT epresidente,1
kulit mo binay hahaha USERNAME URL,1
atty allan monta ño NAGKAISA tatakbo VP binay USERNAME URL,0
paanong nafollow ung fb page mar roxas madrama putapete,1
binay trail go USERNAME PH vote via USERNAME URL,0
MEL STA MARIA mar roxas erap endorsement could mean URL via news NUMBER,0
yung advertisement binay nognog pandak ganern hahaha,1
hi mar roxas yung drama commercial mo ... bagay paawaan ba kayo binay pinakakawawa win ba fake kc stahp,1
poe duterte santiago bat kayo sabay sabay tumakbob pwede naman pres vice tapos ung mayor haha bored,0
rank presidentiables accdng qualification next pres binay would last list wanted president,0
never single iota doubt grace poe filipino cant accept renounced filipino citizen,1
binay hahaha,0
sira ulo tong katabi trip si binay tssk,1
BRAKING NEWS final false asia sarbey B NUMBER elections,2
duterte NUMBER,2
roxas NUMBER,2
poe NUMBER,2
binay NUMBER,2
santiago NUMBER,2
DI NANINIWALA SARBEY NUMBER,0
escudero dismisses rumors betrayed poe ‘ meeting ’ binay URL,0
ABSCBN WORST STATION destroying image mayor duterte make station NUMBER,1
mar roxas series bias CBN,1
FREE F NUMBER NUMBER WERS,2
https :/ co klulkb8awx,2
el clasico ateneo aint NUMBER th impact binay … URL,0
trillanes describes duterte presidency ‘ disaster ’ worse binay USERNAME URL,0
plus pretty sure binay safe voters non educated ones uuugh,1
mar leni wins switch mar roxas robredo URL,0
USERNAME yan si binay hahaha,0
ROXAS imik di umepekto yung black propaganda mo sayang pera hahahaha election NUMBER halalan NUMBER,1
TV nognog pandak laki hirap madaming nagawa yan si binay,0
kinakabahan kalalabasan halalan results,2
mar roxas president,2
leni VP,2
halalan NUMBER,0
pag talaga nanalo si mar roxas fuck im moving,1
desperate move president grabe pilipinas sadly siniraan si poe binay magkakakilala di yan aatras hello,1
really disappointing see miriam bottom votes binay roxas poe stand duterte,0
naiinis nagagalit naaawa nabubuysit mar roxas decency ayaw DILAW,1
mar roxas roxas robredo demokrasya malinis hayag pamamahala URL,0
RT USERNAME regardless legal issues vote grace poe PHL president bec renounced PHL citizenship NUMBER …,0
binay continue program instead improve system NUMBER ps,2
binay priority NUMBER ps,0
nawala lang si binay pinagdiskitahan ah,0
forever ung pagka bobo mar roxas NEVER VOTE,1
paniguradong wala korapsyon si binay nanalong presidente,2
B NUMBER NAY binay winner,0
duterte roxas,0
binay convoy rolling spoke soon otw maricaban pasay USERNAME URL,0
RT USERNAME NUMBER sam smith,2
NUMBER magpakailanman,2
NUMBER binay,2
NUMBER cara kendall PH NUMBER,2
NUMBER sharon,2
NUMBER 21 TIME PHT trndnl https :/ …,0
MIRIAM NUMBER red POE wearing white yellow mar maroon du NUMBER binay white pilipinas debates NUMBER,0
description also fits marlene aguilar elenita binay mean fit president URL,0
USERNAME people MAKE mistake electing name makati public position enough stop binay dynasty,0
kainis si binay biskeeet oras traffic wala napala ITE,1
baka pag gising bukas si mar roxas,0
nagkaron kaba teacher binay siguro lagi kang suspended klase rude nog nog hambog,1
VP binay mukhang kayang gawin pagbabago eh nung VP parang wala,1
totally fine miriam win seeing roxas binay never,0
grabe kupal mo MAR ROXAS,2
epal URL,1
RT USERNAME VP binay begin birthday mass sta clara de montefalco pasay URL USERNAME …,0
duterte santiago good combination NUMBER duterte GGV,0
USERNAME binay ayyy wrong,0
letse yan namn yung KAY BINAY pistee SI DORA NGA YUN push awards kath niels CHILL PSY diego,1
im shocked miriam last seeing results think deserving earn votes roxas binay hahay,0
binay moral problem poverty corruption URL pili PINAS NUMBER,0
president miriam santiago mo ba ipangako ... sakaling wala kang magawa URL,1
NUMBER darling buena siblings love,2
NUMBER mark villar,2
NUMBER junjun binay,2
NUMBER ombudsman,2
NUMBER everyday love NUMBER days go,2
NUMBER 9 TIME PHT,0
kinakabahan c roxas rank NUMBER PH VOTE DUTERTE,0
top NUMBER last survey dun pipili pag nasa top NUMBER si binay e di yung pag wala yung NUMBER boboto deny binay,0
mar roxas win honest election,1
political ad respect response duterte ’ rape remark poe clarifies URL USERNAME URL,0
two bashing president wanna bes think theyre neck NUMBER neck meanwhile binay laughing miriam waits right time campaign,1
paaanooo binay please naman mo ba nailagay yang utak mo,1
binay calls duterte ‘ abnormal ’ says ‘ sick mind ’ URL,1
USERNAME filipinos fantasy duterte benevolent wield much power get poisoned,0
USERNAME GOES MAR ROXAS,0
breaking news nawawala si binay nawawala si binay nagpa abo lang naglaho bula si binay URL,1
duterte announced run president feel sad miriam announces pag asa pag unlad,0
RT USERNAME nakakairita tong paid ad binay,1
DUTERTE chance president country bc ROXAS destroy lets vote MIRIAM DUTERTE TILL END,0
mar roxas using magic halalan results halalan NUMBER URL,1
USERNAME sayang nasa manila ... miss province roxas robredo,0
mala binay po URL,0
F ck bente hati kayo binay :D,1
USERNAME ibabalik mo ibinayad pera mar roxas,0
nung NUMBER nd survey si mar roxas yabang lang daw USERNAME bat nagmamakaawa,2
ayaw DILAW,1
VP binay pagbabago masimulan kaginhawaan binay priority NUMBER ps,0
RT USERNAME oo si binay,2
nognog,2
pandak,2
laki hirap,2
paulit ulit eh,1
kinakabahan results baka biglang mag NUMBER si roxas halalan NUMBER,0
RT USERNAME teka wait di rin naaalis isip,2
BINAY BINAAAY parang del monte kitchenomics talaga yung tono,1
ba natatakot si mar roxas black propaganda eh di naman mananalo,0
BREAKING VCM inside novotel cubao owned mar roxas URL,0
binay appeals graft indictment says ’ meant ruin NUMBER run URL URL,0
want quoted negatively stop saying stupid shits tang ina neto mar roxas,1
lol anti du NUMBER ad pro duterte rin hater kasi naman boboto eh sh lang nakalusot yun,1
VP binay eyes suit vs gov ’ execs telling poor ’ stop cash doles URL via GMA news,0
USERNAME grabe yn teh VP binay lng binay makati san,0
yung commercial binay puto itim background,1
binay secret “ si gerry limlingan tinatago vice president ”,2
senador trillanes URL,0
USERNAME sana BOBOTO kay mar grace BOBOTO nlang kay DU NUMBER,2
mar poe,2
ayaw DILAW,2
duterte till end,1
yan lagi lang pala pinipilit tumakbo tsk ... leni MMK MMK ina roxas robredo NUMBER,1
nalulula rin akey datung binay ads ha kabogera si sir,0
puro kayo anak marcos hontiveros etc pano yung anak binay ayaw niyo hahaha,0
cong barry statement binay denial AMLC report URL,0
binay,2
ALDUB sumptuous lunch,0
vice president jejomar binay muling nanguna panibagong SWS presidential survey IZ balita umaga,0
roxas vs binay mar roxas never ever involved corruption case BINAY asking URL,0
mapapajusko nalang pag pinapalabas yung campaign ad binay,1
erap denied binay corruption issues factor choose poe since also accused corruption term,0
nakakabwiset tong ad binay wala ibang narinig kundi nognog edi nga kayamot,1
ganun TIME duterte NUMBER 051 853 roxas NUMBER 861 153 TIME duterte NUMBER 440 779 roxas NUMBER 163 085 source TV NUMBER philippines,0
TANGINA NUNG BAGONG COMERCIAL BINAY NOGNOG,1
RT USERNAME yan dumarami ... poe chiz binay marcos neri bayad muna tinio gatchalian lols URL,0
naiirita commercial mar roxas,1
lead uprising binay wins — trillanes URL via GMA news,0
wag kang magalala VP binay inyo rin suporta go zero tax sumasahod P NUMBER k binay UN asa ilocos,0
example mar roxas got INC ’ endorsement NUMBER polls ran vice president ... dangers INC votes URL,0
arroyo supports binay fastest way dismiss pending plunder case deludes,1
binay hahahahappy birthday URL,0
hot tip mar roxas campaign show ad every barangay NUMBER PH vote,2
anti duterte ad URL,0
naiinis commercial binay,1
wag poe,2
wag binay,2
wag roxas,0
nakakaloka episode MMK subtle campaign lennie robredo next life story mar roxas,1
LORD NUMBER DUTERTE NUMBER POE NUMBER ROXAS THATS NUMBER TOTAL ONE POE ROXAS WITHDREW,0
NUMBER celebrity bluff,2
NUMBER binay,2
NUMBER magpakailanman,2
NUMBER cara kendall PH NUMBER,2
NUMBER sharon,2
NUMBER 21 TIME PHT URL,0
binay “ demolition job ” roxas “ demolition job ” pinagkaiba n ’ yo palusot,0
mar roxas korina tsinelas foundation lang yung rubber sinisimbolo dignidad tao MB hot seat,0
nakakatuwa kwento kay daddy mami hacking account maine gov issues pinaglalaban gsto binay,2
ALDUB visitor,0
martial law du NUMBER running filipinos clamor selfish poe greedy mar GP backbone MR URL,1
nilamon mar roxas URL,0
hi ms USERNAME presscon daw si grace poe TIME si roxas po ba wala,0
wanted president roxas wanted president roxas robredo roxas robredo NUMBER URL,0
tama si roxas haha binay dagdag pogi points sagutin nya yung alegasyon pagnanakaw hahaha,0
duterte widens numbers poe roxas unofficial polls love GMA network eleksyon NUMBER kapuso brigade,0
totoo ba si abby ikalimang sangre encantadia tagapagbantay brilyante uling parody binay URL,1
think roxas win geez let binay win rich become richer poor become poorer,0
mananalo si mar roxas bukas lalong yayaman mayayaman lalong mahihirapan mahihirap,1
worst nightmare joke,2
mar roxas wins NUMBER votes,2
WTF,1
USERNAME USERNAME si binay,0
baka kumanta flashlight si binay lumiwanag,1
RT USERNAME kath niel leads celebrity gathering presidential candidate mar roxas ... URL via USERNAME,0
RT USERNAME oh picture vice president binay partaking chickenjoy people cabanatuan URL,0
hope jojo give free lugaw VP binay office account hope jojo used private accounts ... wait URL,0
nognog pandak laki hirap yan si binay,1
malakas rin si VP binay makati rin panalo sorry sorry :),2
binay makati san,2
pagbabalik binay makati,0
si binay,2
short horror story,1
binay arrives oversized copy bank secrecy waiver asked bets sign cebu debate URL,0
binay URL,1
sen grace poe ’ camp belies vote buying baguio says ’ tactic deceive voters vote buying issues b ... URL,0
basta wag nyo nalang iboto si roxas binay,1
SANTIAGO DUTERTE ROXAS PEOPLE PLEASE,0
believe binay still NUMBER SWS survey people thinking URL,1
naisip lang diba INC si kathryn bernardo ineendorso nya si mar roxas titiwalag sya INC kasi pinili inc si duterte,0
need decent man,2
need mar roxas,2
PH vote roxas,0
matatalo si miriam mabuti si poe binay lang manalo wag lang po si duterte,0
learned binay hearings many questionable things happened makati binay ruled politics PH,0
USERNAME wala pag asang mabago pilipinas mar roxas manalo,1
man manalo si mirriam sana si duterte nalang wag lang si KUPAL SI MAR ROXAS TANGINA NABBWISET,1
daya mo binay mas maputi kay mar roxas URL,1
USERNAME USERNAME HOY BEA KALA BA MO SI BINAY NAKO DI LOYAL NYAHAHAHHAHAHAAAH,0
NAPAKARAMI NAMANG AD BINAY,1
‘ batang pasay ’ binay gets sentimental birthday URL via manila bulletin,0
natawa naisip hahaha,2
compare nga naman laki BG naka blue kay binay baka nga malunod ya haha URL,1
wala away panalo ... si poe presidente luzon si mar visayas si digong mindanao si binay central bank governor,1
USERNAME USERNAME coz binay take care everything wins ibalik masasayang araw corruption ...,0
never heard mar roxas make NUMBER nd spot votes kainis dayaang DILAW,1
MAR ROXAS WAG MO NAMAN GAGUHIN HARAP HARAPAN dayaang DILAW,1
P noy nanligaw boto opisyal barangay pambatong sina roxas robredo binay poe naglatag naman anyang isyu,0
matalinong mamamayan matiwasay bansa dahas nakukuha ... PHVOTEPOE,0
yup rappler pro mar roxas,0
samurai champloo GMA ani MEGA ani MEGA,2
POE NUMBER go NUMBER POE,2
episode NUMBER,2
beatbox bandits URL,0
pls wag naman po si binay,0
USERNAME di alam parang kamukha mo yung anak mar roxas lol,1
USERNAME ramdom lang eh noh ba di lang goodbye mar binay,0
mar roxas desperadong pisot,1
mar roxas PUTANG INA BA URL,1
oo si binay jusko,1
VP BINAY PAUTAY UTAY TULONG YOLANDA SURVIVORS USERNAME USERNAME ... URL via USERNAME,0
USERNAME USERNAME oh puro kayo tira panira ky VP binay tpos ngaun matatakot kayo nako nmn PH vote binay,1
AMOUNT BLACK PROPAGANDAS EVER CHANGE MINDS,2
make way FEARLESS DRAGON,2
DUTERTE TILL END URL,0
ipanalo natin MAR ROXAS NATION sama sama po mamaya meeting de avance QC circle roxas robredo URL,0
bets VP binay sen honasan rep pacquiao gamely joins comedianne ai ai delas alas dance number USERNAME pilipino,0
BIBIGYAN MAN KAHILINGAN IPAPATAPON KITA PLANETANG MARS KASAMA MINIONS MAR ROXAS dayaang DILAW dayaang matuwid,1
naiinis kay BINAY wanted president,1
poe ’ camp duterte run good people help shine light important issues poe ’ spokesperson ... URL,0
“ rich want people come poor families rise highest position country ” BINAY URL,0
RT USERNAME mar roxas makukuha si alden NUMBER offer kase start alam aldub POE kas …,0
statement mar roxas laglag bala incidents NAIA via USERNAME URL,0
puzzling thing NUMBER black propaganda ads NUMBER trending tweets DUTERTE TIL END URL,0
RT USERNAME poe escudero top pulse asia latest survey poe NUMBER VP binay NUMBER nd NUMBER VP race escudero NUMBER NUMBER nd marco …,0
USERNAME tells binay BUB participatory governance money making corruption undertaking USERNAME,0
bat yung anak binay di pinapansin :(,0
USERNAME yan si binay halalan NUMBER,0
find anything annoying binay song stuck head,1
araw lang wag sana icommercial advertisement kay binay,1
DUTERTE mundong puno AQUINO ROXAS PH VOTE DUTERTE,0
nadadana si mar roxas kapangyarihan PNOY,1
pretty little liars starring binay family netflix PH shows,1
capiz kay mar roxas VIDEO URL roxas roxas robredo URL,0
roxas new ad absurd poor woman mother going die vote mar roxas duterte NUMBER,0
tuwing political tv campaign binay minu mute lakas maka bad vibes,1
RT USERNAME SCREENSHOTS reaction fans daniel padilla endorsement mar roxas,2
HINT positive URL,0
grace chiz back top binay falls NUMBER points NUMBER nd manila bulletin URL,0
marcos vs robredo dikit duterte sure win yan roxas shady stuff halalan results,1
mar roxas marbobo whatsoever duterte rin bisaya pud,1
USERNAME big roxas really like guy binay tbh quite okay still corrupted leader also,1
LP ‘ black ops ’ vs poe binay bared manila times online URL,0
oo binay magaling annoying pangangampanya mo,1
binay credits arroyo CCT program ILOCOS SUR stark contrast president aquino vice P ... URL via ABS CBN,0
nakakainis talaga si binay pati ba naman dinadamay pagkanognog >.< bwisit aba di naman nakakatuwa,1
feel lang,2
NUMBER du30,2
NUMBER poe,2
NUMBER miriam,0
pag nanalo si mar roxas sasali rally,1
TOP STORIES VP binay calls unity PH hosts world event URL via journal online,0
NUMBER MILLION AGWAT DUTERTE KI POE PUNYETA NAAA,1
aksyon pra pilipinas tutukan n si binay pagbabago,2
binay,0
wala ata yung binay dynasty book,1
nakaboto naguguluhan padin duterte poe hahaha,0
USERNAME next NUMBER years mar wins though mas chance kay binay poe digong ugh si behind USERNAME,0
grace poe good,2
jejomar binay good,2
mar roxas good,2
rody duterte GOOD,2
duterte GGV,0
revealing one see contrived mar roxas palengke tour warmth really faking URL,1
binay says prior employees detailed city hall office received memos recalling back mother units,0
pwe binay pwe tigilan mo,1
ayaw padaig binay isyung fake degrees peke master ’ law ninakawan daw thesis klasik URL,1
mar roxas fit become next president country IMHO,1
